cross-validation	config	run	label	precision	recall	f1	support	algo	dataset1	dataset2
True	5	5	PER	0.00000	0.00000	0.00000	136	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	1	LOC	0.33333	0.04762	0.08333	21	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	6	1	ORG	0.00000	0.00000	0.00000	13	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	6	1	PER	0.48387	0.31250	0.37975	48	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	6	2	LOC	0.58824	0.28571	0.38462	35	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	6	2	ORG	1.00000	0.07692	0.14286	13	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	6	2	PER	0.58621	0.32692	0.41975	52	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	6	3	LOC	0.25000	0.07143	0.11111	14	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	6	3	ORG	0.50000	0.06250	0.11111	16	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	6	3	PER	0.38636	0.39535	0.39080	43	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	6	4	LOC	0.00000	0.00000	0.00000	26	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	6	4	ORG	0.00000	0.00000	0.00000	8	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	6	4	PER	0.67742	0.31343	0.42857	67	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	6	5	LOC	0.26316	0.21739	0.23810	23	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	6	5	ORG	1.00000	0.08333	0.15385	12	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	6	5	PER	0.68571	0.43636	0.53333	55	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
False	6	1	LOC	0.57592	0.19820	0.29491	1110	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus
False	6	1	ORG	0.70513	0.06071	0.11179	906	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus
False	6	1	PER	0.40639	0.45120	0.42763	789	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus
False	6	1	LOC	0.70652	0.19817	0.30952	328	CRF	2015.conll.freebase.horus	ner.txt.horus
False	6	1	ORG	1.00000	0.15610	0.27004	205	CRF	2015.conll.freebase.horus	ner.txt.horus
False	6	1	PER	0.59662	0.36921	0.45614	669	CRF	2015.conll.freebase.horus	ner.txt.horus
False	6	1	LOC	0.52632	0.04098	0.07605	244	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus
False	6	1	ORG	0.00000	0.00000	0.00000	87	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus
False	6	1	PER	0.62802	0.23173	0.33854	561	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus
False	6	1	LOC	0.65574	0.25316	0.36530	158	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus
False	6	1	ORG	0.60000	0.06122	0.11111	49	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus
False	6	1	PER	0.66372	0.27778	0.39164	270	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus
True	6	1	LOC	0.83673	0.52790	0.64737	233	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	1	ORG	0.84466	0.48333	0.61484	180	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	1	PER	0.59322	0.23179	0.33333	151	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	2	LOC	0.85000	0.61200	0.71163	250	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	2	ORG	0.80000	0.47727	0.59786	176	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	2	PER	0.86905	0.44785	0.59109	163	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	3	LOC	0.83750	0.54918	0.66337	244	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	3	ORG	0.84444	0.46914	0.60317	162	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	3	PER	0.41176	0.20710	0.27559	169	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	4	LOC	0.80328	0.63362	0.70843	232	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	4	ORG	0.85385	0.55224	0.67069	201	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	4	PER	0.68056	0.35252	0.46445	139	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	5	LOC	0.79856	0.59358	0.68098	187	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	5	ORG	0.81452	0.50000	0.61963	202	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	5	PER	0.48571	0.33117	0.39382	154	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
False	6	1	LOC	0.70149	0.28659	0.40693	328	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus
False	6	1	ORG	0.57143	0.21463	0.31206	205	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus
False	6	1	PER	0.75472	0.29895	0.42827	669	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus
False	6	1	LOC	0.65957	0.12705	0.21306	244	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus
False	6	1	ORG	0.35294	0.06897	0.11538	87	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus
False	6	1	PER	0.77778	0.14973	0.25112	561	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus
False	6	1	LOC	0.58025	0.29747	0.39331	158	CRF	ner.txt.horus	2015.conll.freebase.horus
False	6	1	ORG	0.50000	0.12245	0.19672	49	CRF	ner.txt.horus	2015.conll.freebase.horus
False	6	1	PER	0.59615	0.45926	0.51883	270	CRF	ner.txt.horus	2015.conll.freebase.horus
False	6	1	LOC	0.65077	0.34414	0.45021	1110	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus
False	6	1	ORG	0.67347	0.07285	0.13147	906	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus
False	6	1	PER	0.42276	0.46134	0.44121	789	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus
True	6	1	LOC	0.78125	0.36765	0.50000	68	CRF	ner.txt.horus	ner.txt.horus
True	6	1	ORG	0.82353	0.50000	0.62222	28	CRF	ner.txt.horus	ner.txt.horus
True	6	1	PER	0.70085	0.55405	0.61887	148	CRF	ner.txt.horus	ner.txt.horus
True	6	2	LOC	0.65714	0.42593	0.51685	54	CRF	ner.txt.horus	ner.txt.horus
True	6	2	ORG	0.88889	0.42105	0.57143	38	CRF	ner.txt.horus	ner.txt.horus
True	6	2	PER	0.72165	0.56452	0.63348	124	CRF	ner.txt.horus	ner.txt.horus
True	6	3	LOC	0.68421	0.41935	0.52000	62	CRF	ner.txt.horus	ner.txt.horus
True	6	3	ORG	0.88235	0.36585	0.51724	41	CRF	ner.txt.horus	ner.txt.horus
True	6	3	PER	0.73267	0.56923	0.64069	130	CRF	ner.txt.horus	ner.txt.horus
True	6	4	LOC	0.63158	0.30000	0.40678	80	CRF	ner.txt.horus	ner.txt.horus
True	6	4	ORG	0.48148	0.33333	0.39394	39	CRF	ner.txt.horus	ner.txt.horus
True	6	4	PER	0.59434	0.52500	0.55752	120	CRF	ner.txt.horus	ner.txt.horus
True	6	5	LOC	0.51282	0.32787	0.40000	61	CRF	ner.txt.horus	ner.txt.horus
True	6	5	ORG	0.95238	0.37037	0.53333	54	CRF	ner.txt.horus	ner.txt.horus
True	6	5	PER	0.84536	0.52564	0.64822	156	CRF	ner.txt.horus	ner.txt.horus
False	6	1	LOC	0.56250	0.11066	0.18493	244	CRF	ner.txt.horus	emerging.test.annotated.horus
False	6	1	ORG	0.00000	0.00000	0.00000	87	CRF	ner.txt.horus	emerging.test.annotated.horus
False	6	1	PER	0.68394	0.23529	0.35013	561	CRF	ner.txt.horus	emerging.test.annotated.horus
False	6	1	LOC	0.20000	0.13924	0.16418	158	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus
False	6	1	ORG	0.00000	0.00000	0.00000	49	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus
False	6	1	PER	0.42105	0.38519	0.40232	270	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus
False	6	1	LOC	0.31448	0.20541	0.24850	1110	CRF	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus
False	6	1	ORG	0.71429	0.01656	0.03236	906	CRF	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus
False	6	1	PER	0.35258	0.44106	0.39189	789	CRF	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus
False	6	1	LOC	0.28736	0.15244	0.19920	328	CRF	emerging.test.annotated.horus	ner.txt.horus
False	6	1	ORG	0.00000	0.00000	0.00000	205	CRF	emerging.test.annotated.horus	ner.txt.horus
False	6	1	PER	0.55172	0.33483	0.41674	669	CRF	emerging.test.annotated.horus	ner.txt.horus
True	6	1	LOC	0.76923	0.17857	0.28986	56	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	1	ORG	0.33333	0.04762	0.08333	21	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	1	PER	0.48958	0.45631	0.47236	103	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	2	LOC	0.45455	0.28302	0.34884	53	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	2	ORG	0.00000	0.00000	0.00000	19	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	2	PER	0.59375	0.36893	0.45509	103	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	3	LOC	0.73684	0.44444	0.55446	63	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	3	ORG	0.50000	0.04348	0.08000	23	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	3	PER	0.55000	0.36066	0.43564	122	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	4	LOC	0.74194	0.46000	0.56790	50	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	4	ORG	0.00000	0.00000	0.00000	10	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	4	PER	0.74545	0.35043	0.47674	117	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	5	LOC	0.30000	0.28125	0.29032	32	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	5	ORG	0.00000	0.00000	0.00000	28	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	6	5	PER	0.66667	0.29412	0.40816	136	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	1	LOC	0.00000	0.00000	0.00000	21	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	7	1	ORG	0.00000	0.00000	0.00000	13	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	7	1	PER	0.59259	0.33333	0.42667	48	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	7	2	LOC	0.40909	0.25714	0.31579	35	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	7	2	ORG	1.00000	0.07692	0.14286	13	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	7	2	PER	0.51613	0.30769	0.38554	52	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	7	3	LOC	0.50000	0.07143	0.12500	14	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	7	3	ORG	0.50000	0.06250	0.11111	16	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	7	3	PER	0.54839	0.39535	0.45946	43	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	7	4	LOC	0.25000	0.03846	0.06667	26	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	7	4	ORG	0.00000	0.00000	0.00000	8	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	7	4	PER	0.76000	0.28358	0.41304	67	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	7	5	LOC	0.25926	0.30435	0.28000	23	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	7	5	ORG	1.00000	0.08333	0.15385	12	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	7	5	PER	0.78125	0.45455	0.57471	55	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
False	7	1	LOC	0.63205	0.25225	0.36059	1110	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus
False	7	1	ORG	0.73770	0.04967	0.09307	906	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus
False	7	1	PER	0.43271	0.47275	0.45185	789	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus
False	7	1	LOC	0.64706	0.23476	0.34452	328	CRF	2015.conll.freebase.horus	ner.txt.horus
False	7	1	ORG	1.00000	0.16585	0.28452	205	CRF	2015.conll.freebase.horus	ner.txt.horus
False	7	1	PER	0.60510	0.42601	0.50000	669	CRF	2015.conll.freebase.horus	ner.txt.horus
False	7	1	LOC	0.61905	0.05328	0.09811	244	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus
False	7	1	ORG	0.00000	0.00000	0.00000	87	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus
False	7	1	PER	0.63755	0.26025	0.36962	561	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus
False	7	1	LOC	0.65217	0.28481	0.39648	158	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus
False	7	1	ORG	0.44444	0.08163	0.13793	49	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus
False	7	1	PER	0.72727	0.35556	0.47761	270	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus
True	7	1	LOC	0.86111	0.53219	0.65782	233	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	1	ORG	0.80392	0.45556	0.58156	180	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	1	PER	0.50704	0.23841	0.32432	151	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	2	LOC	0.86517	0.61600	0.71963	250	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	2	ORG	0.77391	0.50568	0.61168	176	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	2	PER	0.77660	0.44785	0.56809	163	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	3	LOC	0.84242	0.56967	0.67971	244	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	3	ORG	0.82105	0.48148	0.60700	162	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	3	PER	0.51765	0.26036	0.34646	169	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	4	LOC	0.83060	0.65517	0.73253	232	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	4	ORG	0.81818	0.53731	0.64865	201	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	4	PER	0.69620	0.39568	0.50459	139	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	5	LOC	0.78322	0.59893	0.67879	187	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	5	ORG	0.79365	0.49505	0.60976	202	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	5	PER	0.53465	0.35065	0.42353	154	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
False	7	1	LOC	0.57616	0.26524	0.36326	328	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus
False	7	1	ORG	0.57778	0.25366	0.35254	205	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus
False	7	1	PER	0.78007	0.33931	0.47292	669	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus
False	7	1	LOC	0.60000	0.12295	0.20408	244	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus
False	7	1	ORG	0.31579	0.06897	0.11321	87	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus
False	7	1	PER	0.75000	0.18717	0.29957	561	CRF	2016.conll.freebase.ascii.txt.horus	emerging.test.annotated.horus
False	7	1	LOC	0.47727	0.26582	0.34146	158	CRF	ner.txt.horus	2015.conll.freebase.horus
False	7	1	ORG	0.40000	0.12245	0.18750	49	CRF	ner.txt.horus	2015.conll.freebase.horus
False	7	1	PER	0.54626	0.45926	0.49899	270	CRF	ner.txt.horus	2015.conll.freebase.horus
False	7	1	LOC	0.66828	0.37207	0.47801	1110	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus
False	7	1	ORG	0.66667	0.07506	0.13492	906	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus
False	7	1	PER	0.44639	0.51711	0.47915	789	CRF	ner.txt.horus	2016.conll.freebase.ascii.txt.horus
True	7	1	LOC	0.67500	0.39706	0.50000	68	CRF	ner.txt.horus	ner.txt.horus
True	7	1	ORG	0.87500	0.50000	0.63636	28	CRF	ner.txt.horus	ner.txt.horus
True	7	1	PER	0.74766	0.54054	0.62745	148	CRF	ner.txt.horus	ner.txt.horus
True	7	2	LOC	0.54545	0.44444	0.48980	54	CRF	ner.txt.horus	ner.txt.horus
True	7	2	ORG	0.88889	0.42105	0.57143	38	CRF	ner.txt.horus	ner.txt.horus
True	7	2	PER	0.71875	0.55645	0.62727	124	CRF	ner.txt.horus	ner.txt.horus
True	7	3	LOC	0.65854	0.43548	0.52427	62	CRF	ner.txt.horus	ner.txt.horus
True	7	3	ORG	0.88235	0.36585	0.51724	41	CRF	ner.txt.horus	ner.txt.horus
True	7	3	PER	0.73267	0.56923	0.64069	130	CRF	ner.txt.horus	ner.txt.horus
True	7	4	LOC	0.67647	0.28750	0.40351	80	CRF	ner.txt.horus	ner.txt.horus
True	7	4	ORG	0.54167	0.33333	0.41270	39	CRF	ner.txt.horus	ner.txt.horus
True	7	4	PER	0.63158	0.60000	0.61538	120	CRF	ner.txt.horus	ner.txt.horus
True	7	5	LOC	0.52273	0.37705	0.43810	61	CRF	ner.txt.horus	ner.txt.horus
True	7	5	ORG	0.91304	0.38889	0.54545	54	CRF	ner.txt.horus	ner.txt.horus
True	7	5	PER	0.83654	0.55769	0.66923	156	CRF	ner.txt.horus	ner.txt.horus
False	7	1	LOC	0.66667	0.12295	0.20761	244	CRF	ner.txt.horus	emerging.test.annotated.horus
False	7	1	ORG	0.00000	0.00000	0.00000	87	CRF	ner.txt.horus	emerging.test.annotated.horus
False	7	1	PER	0.68545	0.26025	0.37726	561	CRF	ner.txt.horus	emerging.test.annotated.horus
False	7	1	LOC	0.21898	0.18987	0.20339	158	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus
False	7	1	ORG	0.00000	0.00000	0.00000	49	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus
False	7	1	PER	0.46281	0.41481	0.43750	270	CRF	emerging.test.annotated.horus	2015.conll.freebase.horus
False	7	1	LOC	0.29661	0.25225	0.27264	1110	CRF	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus
False	7	1	ORG	0.50000	0.01545	0.02998	906	CRF	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus
False	7	1	PER	0.38409	0.49556	0.43276	789	CRF	emerging.test.annotated.horus	2016.conll.freebase.ascii.txt.horus
False	7	1	LOC	0.25957	0.18598	0.21670	328	CRF	emerging.test.annotated.horus	ner.txt.horus
False	7	1	ORG	0.00000	0.00000	0.00000	205	CRF	emerging.test.annotated.horus	ner.txt.horus
False	7	1	PER	0.57204	0.39761	0.46914	669	CRF	emerging.test.annotated.horus	ner.txt.horus
True	7	1	LOC	0.64706	0.19643	0.30137	56	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	1	ORG	0.00000	0.00000	0.00000	21	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	1	PER	0.50526	0.46602	0.48485	103	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	2	LOC	0.43243	0.30189	0.35556	53	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	2	ORG	0.00000	0.00000	0.00000	19	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	2	PER	0.58209	0.37864	0.45882	103	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	3	LOC	0.65116	0.44444	0.52830	63	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	3	ORG	0.00000	0.00000	0.00000	23	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	3	PER	0.57317	0.38525	0.46078	122	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	4	LOC	0.74286	0.52000	0.61176	50	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	4	ORG	0.00000	0.00000	0.00000	10	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	4	PER	0.72308	0.40171	0.51648	117	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	5	LOC	0.43478	0.31250	0.36364	32	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	5	ORG	0.00000	0.00000	0.00000	28	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	7	5	PER	0.63953	0.40441	0.49550	136	CRF	emerging.test.annotated.horus	emerging.test.annotated.horus
True	8	1	LOC	0.33333	0.04762	0.08333	21	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	8	1	ORG	0.00000	0.00000	0.00000	13	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	8	1	PER	0.60000	0.31250	0.41096	48	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	8	2	LOC	0.50000	0.20000	0.28571	35	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	8	2	ORG	1.00000	0.07692	0.14286	13	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	8	2	PER	0.36111	0.25000	0.29545	52	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	8	3	LOC	1.00000	0.07143	0.13333	14	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	8	3	ORG	1.00000	0.06250	0.11765	16	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	8	3	PER	0.47059	0.37209	0.41558	43	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	8	4	LOC	0.00000	0.00000	0.00000	26	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	8	4	ORG	0.00000	0.00000	0.00000	8	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	8	4	PER	0.70370	0.28358	0.40426	67	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	8	5	LOC	0.31250	0.21739	0.25641	23	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	8	5	ORG	1.00000	0.08333	0.15385	12	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
True	8	5	PER	0.66667	0.47273	0.55319	55	CRF	2015.conll.freebase.horus	2015.conll.freebase.horus
False	8	1	LOC	0.55733	0.18829	0.28148	1110	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus
False	8	1	ORG	0.75000	0.06291	0.11609	906	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus
False	8	1	PER	0.37164	0.38530	0.37834	789	CRF	2015.conll.freebase.horus	2016.conll.freebase.ascii.txt.horus
False	8	1	LOC	0.75309	0.18598	0.29829	328	CRF	2015.conll.freebase.horus	ner.txt.horus
False	8	1	ORG	1.00000	0.16098	0.27731	205	CRF	2015.conll.freebase.horus	ner.txt.horus
False	8	1	PER	0.58553	0.39910	0.47467	669	CRF	2015.conll.freebase.horus	ner.txt.horus
False	8	1	LOC	0.47059	0.03279	0.06130	244	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus
False	8	1	ORG	0.00000	0.00000	0.00000	87	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus
False	8	1	PER	0.60000	0.21925	0.32115	561	CRF	2015.conll.freebase.horus	emerging.test.annotated.horus
False	8	1	LOC	0.75000	0.26582	0.39252	158	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus
False	8	1	ORG	0.80000	0.08163	0.14815	49	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus
False	8	1	PER	0.63248	0.27407	0.38243	270	CRF	2016.conll.freebase.ascii.txt.horus	2015.conll.freebase.horus
True	8	1	LOC	0.82313	0.51931	0.63684	233	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	1	ORG	0.83168	0.46667	0.59786	180	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	1	PER	0.64286	0.23841	0.34783	151	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	2	LOC	0.82609	0.60800	0.70046	250	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	2	ORG	0.77778	0.47727	0.59155	176	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	2	PER	0.79012	0.39264	0.52459	163	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	3	LOC	0.85897	0.54918	0.67000	244	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	3	ORG	0.84270	0.46296	0.59761	162	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	3	PER	0.38806	0.15385	0.22034	169	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	4	LOC	0.82955	0.62931	0.71569	232	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	4	ORG	0.84496	0.54229	0.66061	201	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	4	PER	0.62857	0.31655	0.42105	139	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	5	LOC	0.76923	0.58824	0.66667	187	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	5	ORG	0.77953	0.49010	0.60182	202	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
True	8	5	PER	0.53846	0.31818	0.40000	154	CRF	2016.conll.freebase.ascii.txt.horus	2016.conll.freebase.ascii.txt.horus
False	8	1	LOC	0.67939	0.27134	0.38780	328	CRF	2016.conll.freebase.ascii.txt.horus	ner.txt.horus
